TICID,SECTOR,RA_OBJ,DEC_OBJ,EQUINOX,PMRA,PMDEC,PMTOTAL,TESSMAG,TEFF,LOGG,MH,RADIUS
206405739,4,55.344404,-51.271302,2000.0,5.05122,-23.0988,23.64464812,10.66899967,5793.0,4.50650978,nan,0.94287002
206434974,4,55.988593,-53.518893,2000.0,-11.8107,-102.46,103.13847117,9.34399986,6093.60009766,4.13000011,0.05,1.09625995
206475215,4,57.301439,-51.822223,2000.0,-18.804,-45.6294,49.35212823,10.06499958,5858.0,4.39917994,nan,1.07647002
207234254,4,49.341418,-59.485911,2000.0,110.398,28.0296,113.90073257,9.70699978,5755.0,4.4917798,nan,0.95422298
209409463,4,45.19399,-34.63137,2000.0,-0.489533,-48.9628,48.96524713,10.02400017,5602.0,4.36515999,nan,1.08287001
209450032,4,45.625963,-31.583061,2000.0,20.1,16.1,25.75305807,10.52999973,5803.43994141,4.44999981,-0.94,0.91924298
209451781,4,45.830457,-33.780785,2000.0,-3.1,-1.2,3.32415403,10.38000011,5581.0,4.38309002,nan,1.05790997
209451929,4,45.89825,-32.929326,2000.0,-30.1791,-81.1842,86.61208003,8.36299992,5941.0,4.41408014,nan,1.07140994
209454668,4,46.288927,-29.937989,2000.0,1.76085,17.1392,17.22941582,10.56599998,5957.70019531,4.05000019,-0.02,0.98557103
209460324,4,46.961733,-35.010183,2000.0,-64.7363,-61.3914,89.21710896,10.1789999,5960.0,4.53464985,nan,0.93539798
215403914,4,43.18886,-35.99952,2000.0,41.57,-10.54,42.88538795,10.20199966,5507.0,4.39799023,nan,1.02993
218986142,4,42.330297,-18.308049,2000.0,-9.81,-50.16,51.11028957,10.45400047,5579.0,4.38349009,nan,1.05716002
219171756,4,91.272432,-53.096319,2000.0,27.8636,59.7645,65.94069809,10.14900017,5700.0,4.36404991,nan,1.09765995
219221473,4,62.261984,-51.885079,2000.0,-16.9681,-30.8164,35.17906944,10.12800026,5562.5,3.57999992,-0.80000001,0.91118097
219222669,4,62.423885,-49.439128,2000.0,60.897,19.0889,63.81873324,9.0170002,5706.39990234,4.4000001,-0.12,1.09197998
219244411,4,65.339654,-48.499398,2000.0,-38.702,-172.253,176.54727642,8.52099991,5912.75,nan,nan,1.05713999
219365356,4,75.24165,-53.648234,2000.0,-9.65545,34.581,35.90366661,11.16699982,5674.0,4.42500019,nan,1.01994002
219393875,4,77.740889,-52.863051,2000.0,12.0448,30.1568,32.47321655,10.98999977,5849.0,4.53909016,nan,0.91515303
219397363,4,77.757512,-52.845658,2000.0,-7.21236,-23.8295,24.89705218,9.79699993,5721.0,3.81999993,0.02,1.03429997
219398479,4,78.052698,-51.748922,2000.0,-30.344,-46.9648,55.91467406,10.81200027,5842.0,4.4183898,nan,1.05054998
219402043,4,78.325967,-53.869281,2000.0,-26.8232,27.7158,38.57006129,10.54899979,6031.0,4.45643997,nan,1.03586996
219405718,4,78.525146,-51.943797,2000.0,-10.3511,-59.9699,60.85666913,10.86999989,5633.79980469,4.11999989,0.17,1.04372001
219406281,4,78.552381,-53.388626,2000.0,-4.7902,-7.27857,8.71341479,11.01399994,5748.0,4.42271996,nan,1.03225994
219407221,4,78.782066,-51.707529,2000.0,7.15663,38.8421,39.4958996,11.05200005,5816.0,4.52596998,nan,0.92484599
219413409,4,79.350785,-48.677167,2000.0,24.9077,-27.6942,37.24731175,10.02099991,5609.10009766,4.44000006,-0.15000001,0.95062399
219413921,4,79.222072,-49.872187,2000.0,-3.27183,-46.2322,46.3478283,10.81000042,5740.0,4.46341991,nan,0.98398799
219417870,4,79.662769,-48.984954,2000.0,44.5553,20.2966,48.96046088,9.86999989,5893.0,4.52626991,nan,0.93468302
220026229,4,78.780683,-47.138302,2000.0,0.59429,-0.526056,0.79367217,10.47299957,5558.10009766,4.69000006,-0.09,1.05113006
220036349,4,79.124221,-47.058441,2000.0,72.5291,-67.7235,99.23176306,10.04100037,5880.0,4.41796017,nan,1.05678999
220037673,4,79.230887,-45.091067,2000.0,18.6122,22.8448,29.46691154,10.2510004,5642.60009766,4.42999983,-0.44,1.06071997
220395532,4,68.908618,-58.98882,2000.0,99.0751,-117.085,153.37787541,11.61800003,5886.0,3.78196001,-1.01551998,1.02463996
220395857,4,68.896215,-57.721855,2000.0,-8.49326,5.5899,10.16771594,11.12800026,5632.0,4.37307978,nan,1.07709002
220396838,4,68.772531,-53.95359,2000.0,68.2789,-69.278,97.26998236,9.72500038,5701.0,4.37775993,nan,1.08061004
220397787,4,68.92276,-57.498688,2000.0,11.3659,5.6543,12.69467571,11.30799961,5574.0,4.38448,nan,1.05527997
220398548,4,69.241327,-59.525505,2000.0,-2.36508,-2.74933,3.62662637,10.82199955,5708.72998047,4.33858013,-0.181453,1.08538997
220399378,4,69.305006,-56.321734,2000.0,8.68333,-39.6444,40.58421702,10.81299973,6053.0,4.49288988,nan,0.99716198
220409350,4,70.444224,-55.426434,2000.0,-7.00604,-5.43221,8.86529762,10.97999954,5678.0,4.36420012,nan,1.09443998
220415474,4,71.31861,-57.781928,2000.0,29.2295,16.6161,33.62229096,11.19499969,5626.06982422,4.47805977,-0.0680473,0.99545598
220417752,4,71.460195,-58.027808,2000.0,1.56906,15.3573,15.43724757,11.65600014,5927.37988281,4.47966003,-0.0736602,0.97938901
220421985,4,72.017244,-58.73207,2000.0,-21.5626,108.429,110.55222187,9.09899998,5813.0,4.45332003,nan,1.00511003
220422671,4,72.132658,-56.281634,2000.0,-14.3964,32.2001,35.27184108,9.76900005,5632.0,4.46791983,nan,0.96567398
220423277,4,72.194271,-54.201181,2000.0,38.8818,-28.3668,48.12971757,10.97700024,5659.0,4.36784983,nan,1.08726001
220425201,4,72.451273,-59.653892,2000.0,-30.9489,-59.3262,66.91361907,10.37699986,5574.0,4.38905001,nan,1.04974997
220428286,4,72.643296,-58.764678,2000.0,-2.90992,13.2667,13.58208244,11.20199966,5823.0,4.50863981,nan,0.94438499
220430492,4,73.060794,-54.196391,2000.0,-7.53622,31.2247,32.12127803,10.84599972,5524.0,4.39835978,nan,1.03182006
220430517,4,73.241848,-54.271459,2000.0,-3.17479,-23.7508,23.962049,10.71800041,5869.0,4.41664982,nan,1.05669999
220431158,4,73.229274,-56.537601,2000.0,10.2724,-4.57859,11.24658562,11.44799995,5549.0,4.38948011,nan,1.04584002
220436863,4,73.849715,-56.355866,2000.0,33.9544,74.3846,81.76778092,11.06999969,5792.70019531,4.40976,-0.164202,1.03964996
220459086,4,74.492639,-54.318535,2000.0,40.4458,-4.40904,40.68540735,10.90400028,5571.89990234,3.96000004,-0.08,0.94946402
220480127,4,76.035353,-55.655087,2000.0,-7.27232,-0.35106,7.28078851,11.5340004,5502.0,4.39901018,nan,1.02803004
231081634,4,68.075496,-66.383737,2000.0,-14.0415,-13.573,19.52921021,9.88599968,5960.20019531,4.03000021,-0.41,1.06204998
231096895,4,69.329444,-69.357026,2000.0,-0.815598,-14.5203,14.54318783,11.35599995,5628.70996094,4.43936014,0.273305,1.02145004
231729752,4,81.684899,-53.178646,2000.0,90.5493,-89.6074,127.3917653,9.88700008,5574.0,4.47824001,nan,0.947299
231730918,4,81.695223,-49.81937,2000.0,23.8416,7.20917,24.9077101,10.37800026,5800.39990234,4.48000002,0.14,1.05226004
231739364,4,67.071843,-74.60926,2000.0,4.56664,15.8016,16.448245,11.0369997,5549.0,4.38948011,nan,1.04584002
231741096,4,78.088855,-66.307711,2000.0,-12.2887,-47.3229,48.89242285,10.89500046,5833.0,4.42659998,nan,1.03936005
235047253,4,82.614483,-50.699738,2000.0,-12.8003,3.25194,13.20692219,10.81299973,5579.0,4.48618984,nan,0.93927598
237340884,4,60.133256,-51.328313,2000.0,161.875,-37.6433,166.19426482,8.44699955,5845.87988281,nan,nan,0.94972599
237356930,4,60.907949,-51.930803,2000.0,-68.5183,-154.535,169.04385129,7.579,5920.58007813,4.51999998,0.12,1.01644003
237918394,4,56.524104,-62.344495,2000.0,36.8471,-23.9623,43.95339122,10.56000042,5558.79980469,4.05999994,-0.04,1.08027995
237927462,4,58.010859,-64.794814,2000.0,62.5214,37.4503,72.87969833,9.95600033,5516.0,4.41390991,nan,1.01242995
238230686,4,59.521511,-72.307121,2000.0,4.9,10.5,11.58706175,11.31599998,5522.0,4.39492989,nan,1.03561997
250382595,4,29.808736,-2.603154,2000.0,5.90714,17.8562,18.80792868,10.37100029,6023.0,4.45281982,nan,1.03875005
250383578,4,29.820721,-4.833293,2000.0,15.449,-87.6172,88.96878855,10.1619997,5506.0,4.35214996,nan,1.08560002
250384171,4,29.864789,-1.98804,2000.0,10.97,-82.24,82.96841869,9.49400043,5667.0,4.36631012,nan,1.09028006
250390627,4,30.520585,-3.69038,2000.0,43.89,-4.47,44.11703753,9.61699963,5556.0,3.6400001,-1.00999999,1.04849005
250392344,4,30.705042,0.015821,2000.0,54.5236,19.3008,57.83894741,10.52499962,5603.0,4.36000013,-0.34,1.03397
250418045,4,31.74264,-4.275642,2000.0,59.2899,-22.589,63.44726285,10.41300011,5539.0,4.38409996,nan,1.05096996
251076158,4,36.942541,-5.027079,2000.0,237.917,98.9442,257.67121221,8.6420002,5562.0,4.4739399,nan,0.95053703
251081809,4,37.384255,-5.974315,2000.0,69.12,-15.63,70.86516281,10.48499966,5532.0,4.39291,nan,1.03941
251084314,4,37.618679,-5.877114,2000.0,12.2,-3.7,12.74872543,10.35599995,5619.0,4.37560987,nan,1.07219994
251087387,4,37.616592,-0.531207,2000.0,-1.74151,-6.79134,7.01107382,10.45499992,5627.0,4.42359018,nan,1.01560998
251093630,4,37.957504,-1.86831,2000.0,13.5658,8.63222,16.07937038,9.42399979,5571.0,4.40057993,nan,1.03550994
251097804,4,38.380818,-0.214666,2000.0,114.317,-74.6141,136.51241851,10.38199997,5538.0,4.41684008,nan,1.01196003
257604699,4,62.95522,-36.050624,2000.0,63.0896,88.6435,108.80242516,9.14099979,5512.0,4.36724997,nan,1.06773996
257721780,4,78.309213,-55.764383,2000.0,4.46659,8.29271,9.41910109,11.06299973,5608.0,4.37776995,nan,1.06807005
258806615,4,39.508783,6.27968,2000.0,4.9,-11.2,12.22497444,10.04500008,5604.0,4.37855005,nan,1.06657004
258826397,4,44.504512,3.797737,2000.0,26.3972,-71.8858,76.57924268,10.73099995,5757.89990234,4.59000015,-0.44999999,0.95013303
259377283,4,68.361068,-52.969332,2000.0,46.4815,35.2992,58.36577219,10.46500015,5905.10009766,4.36999989,-0.1,1.06747997
259409515,4,69.685337,-51.715474,2000.0,172.649,75.91,188.6001201,10.09700012,5624.89990234,4.11000013,-0.47,1.08827996
259595461,4,73.089395,-52.509545,2000.0,8.63735,-22.0895,23.71813284,9.90499973,6005.0,4.4731102,nan,1.01163006
259645658,4,73.43625,-49.423027,2000.0,62.1872,6.20034,62.49553632,10.52499962,5808.0,4.51239014,nan,0.93839598
259645846,4,73.5154,-50.067644,2000.0,-39.6294,57.1425,69.53959053,10.44999981,5634.89990234,4.17000008,-1.35000002,0.955827
259677806,4,73.837366,-52.238662,2000.0,-5.75231,14.8062,15.8843517,10.875,5735.0,4.50123978,nan,0.94146198
260003638,4,91.023591,-56.919601,2000.0,-0.782879,16.0986,16.11762456,11.05099964,5636.0,4.37230015,nan,1.07860005
260043798,4,91.602165,-58.743045,2000.0,3.14925,32.9611,33.11120488,11.17500019,5558.0,4.38768005,nan,1.04923999
260190161,4,93.08002,-56.255863,2000.0,-3.30702,7.52371,8.21843011,14.60700035,5619.0,4.37560987,nan,1.07219994
260190364,4,93.19432,-55.850623,2000.0,-12.8823,49.2025,50.86098367,10.07999992,5625.29980469,4.07000017,-0.25999999,1.05614996
260239455,4,93.420356,-59.458696,2000.0,13.7195,-53.397,55.13133673,10.96700001,5560.0,4.38727999,nan,1.04999995
260299154,4,94.441221,-56.281905,2000.0,23.813,28.6492,37.25366599,11.05599976,5606.0,4.35332012,nan,1.09827995
260416560,4,95.545679,-55.795235,2000.0,-9.81015,11.4245,15.05849406,10.81400013,5686.0,4.46338987,nan,0.97731102
260417347,4,95.619415,-54.323117,2000.0,30.3852,-25.1005,39.41186978,11.1590004,5941.0,4.49610996,nan,0.97486001
260473661,4,96.098441,-54.12913,2000.0,-17.9349,36.1766,40.37829894,11.03600025,5512.0,4.47648001,nan,0.941567
260502759,4,96.486103,-57.688324,2000.0,-14.6166,10.7191,18.12578551,11.01099968,5528.87988281,4.47724009,-0.0782908,1.08363998
261062496,4,81.244202,-80.365052,2000.0,16.4306,-37.3328,40.7885103,9.82600021,5567.0,4.42904997,nan,1.00160003
261090013,4,82.457281,-78.092742,2000.0,5.44241,23.6141,24.23314972,11.08199978,5682.0,4.36344004,nan,1.09596002
261107064,4,83.628389,-78.106543,2000.0,33.4063,38.9369,51.30363595,11.10000038,5601.0,4.3791399,nan,1.06544006
261107200,4,83.359563,-78.357833,2000.0,5.95764,30.9879,31.5554024,11.5539999,5937.0,4.56058979,nan,0.904544
261260849,4,90.275881,-78.40126,2000.0,-2.70747,11.6597,11.96992055,9.72399998,5627.0,4.37405014,nan,1.07520998
261332760,4,92.194054,-78.256538,2000.0,2.15716,0.838706,2.31446906,11.21800041,5690.0,4.36190987,nan,1.09898996
262875656,4,52.835393,-60.506381,2000.0,93.9574,35.3312,100.38070884,8.88099957,5657.0,4.42241001,nan,1.02081001
262883045,4,53.183319,-62.467741,2000.0,119.679,95.9541,153.39573771,10.93999958,5509.0,4.49789,nan,0.91827101
270379171,4,32.549005,1.117794,2000.0,22.0264,-87.8333,90.55302803,10.65799999,5610.0,4.36999989,-0.37,0.91948903
270395860,4,95.94669,-78.620499,2000.0,-3.45967,-17.9167,18.24766986,11.04899979,5722.0,4.38812017,nan,1.07062995
270464839,4,33.928237,0.670635,2000.0,13.8453,-14.4487,20.01142833,10.29100037,5821.0,4.38999987,-0.23999999,1.06210005
271697953,4,109.993547,-75.425329,2000.0,-5.5086,108.569,108.70865851,10.01200008,5590.74023438,4.43535995,0.146052,0.976776
271720927,4,110.391071,-76.96846,2000.0,-6.67015,10.1809,12.17134445,11.02299976,5598.0,4.37973022,nan,1.06430995
271727303,4,110.950073,-77.625214,2000.0,11.4,9.5,14.83947438,10.91699982,5597.0,4.37993002,nan,1.06393003
271796731,4,111.102398,-72.272073,2000.0,-35.0669,-87.6743,94.42706368,10.0340004,5544.08007813,4.39573002,0.23986501,1.00757003
271799178,4,111.549584,-75.101051,2000.0,27.9059,1.48566,27.94541895,10.06799984,5605.0,4.37835979,nan,1.06693995
271904352,4,113.660642,-74.371428,2000.0,-20.3032,43.5079,48.01205362,10.91499996,5510.0,4.3766799,nan,1.05593002
271974161,4,114.493178,-77.335441,2000.0,40.41,74.41,84.6747672,10.30200005,5504.0,4.3986001,nan,1.02879
272235522,4,117.590608,-72.156624,2000.0,nan,nan,nan,11.11900043,5530.0,4.39331007,nan,1.03865004
273999967,4,42.721467,-23.86271,2000.0,66.8367,35.2671,75.57058164,10.38000011,5857.0,4.39058018,nan,1.08702004
274000396,4,42.641109,-20.761061,2000.0,-45.5088,-7.8093,46.17397583,9.93099976,5788.0,4.50153017,nan,0.94766402
274016371,4,42.750412,-20.208296,2000.0,-3.7,3.8,5.30377224,10.54100037,5686.60009766,3.46000004,-1.12,1.0977
274038542,4,48.629577,5.741641,2000.0,165.257,11.958,165.68907572,9.57400036,5510.0,4.40580988,nan,1.02110004
274063810,4,48.924753,4.762506,2000.0,7.45486,-66.918,67.33196612,10.5369997,5969.0,4.40999985,-0.34,1.06350994
274064197,4,48.881017,4.043969,2000.0,39.0787,27.3157,47.67905473,9.27799988,5932.0,4.42257023,nan,1.05948997
274133942,4,49.718224,5.370462,2000.0,34.9553,-68.6203,77.01050948,10.26599979,5658.0,4.5260601,nan,0.90609598
277181012,4,84.227165,-70.823112,2000.0,3.27631,16.7127,17.03081174,11.32499981,5770.41992188,4.42761993,-0.122624,1.01770997
278024446,4,105.112495,-80.443428,2000.0,41.6753,9.39246,42.72059146,10.37699986,5710.5,4.51000023,0.23999999,1.01503003
278198742,4,110.819041,-78.427244,2000.0,8.36755,95.1048,95.47218902,9.85599995,5967.0,4.54160023,nan,0.92899698
278729595,4,99.506117,-59.424679,2000.0,-8.61343,19.6257,21.43266845,13.59300041,5692.0,4.36152983,nan,1.09975004
278775323,4,99.688438,-55.667666,2000.0,-8.48878,45.2011,45.99129077,9.63099957,5833.14013672,4.46823978,0.0903231,1.05790997
278779083,4,100.024195,-57.077828,2000.0,20.9137,-33.9481,39.87300266,10.01299953,5916.0,4.39074993,nan,1.09631002
279049816,4,49.620168,-2.802723,2000.0,-35.7586,10.218,37.18985074,10.30700016,5798.0,4.46866989,nan,0.98550498
279053795,4,102.348395,-59.844895,2000.0,0.2,106.08,106.08018854,10.95100021,5560.0,4.38727999,nan,1.04999995
279091610,4,102.927522,-58.351852,2000.0,-3.23911,8.15022,8.77028618,11.12699986,5591.0,4.38111019,nan,1.06167996
279136231,4,50.829495,-3.544702,2000.0,-49.5088,-59.6586,77.52593006,9.86299992,5716.0,4.45991993,nan,0.98494899
279361150,4,104.781229,-57.523812,2000.0,0.1,-32.7,32.7001529,9.60299969,5707.5,4.52850008,0.0880595,0.910146
279453477,4,58.300717,-15.439044,2000.0,85.2839,-288.293,300.64297339,10.69200039,5907.0,4.55032015,nan,0.911066
279454449,4,58.427423,-15.796804,2000.0,38.5646,-29.2988,48.43189088,10.30200005,6036.0,4.43068981,nan,1.06798005
279477611,4,105.294444,-57.12257,2000.0,23.199,-18.1819,29.4749909,11.07900047,5618.43994141,4.5265398,0.148191,0.90610802
279538109,4,59.381383,-16.173942,2000.0,-4.9,4.3,6.51920241,10.22799969,5637.0,4.37210989,nan,1.07896996
279729595,4,51.125892,-60.216805,2000.0,115.813,149.338,188.98277491,10.03299999,5626.0,4.52478981,nan,0.903795
280865159,4,100.798339,-78.281165,2000.0,39.23,56.87,69.08827542,10.50599957,5611.0,4.3771801,nan,1.06920004
289720985,4,36.291594,-14.038081,2000.0,49.1343,-20.7567,53.33872919,9.88300037,5930.0,4.39689016,nan,1.09094
290657635,4,83.942339,-49.372005,2000.0,23.8,0.5,23.80525152,9.43900013,5500.0,4.39940977,nan,1.02726996
290658558,4,84.041179,-51.633949,2000.0,21.7943,23.821,32.28670862,11.1239996,5514.0,4.39656019,nan,1.03259003
290754830,4,84.694964,-52.984559,2000.0,-7.73709,-61.5595,62.04381196,9.72299957,5549.5,3.96000004,-0.36000001,1.09598994
293115795,4,49.014359,3.396698,2000.0,7.86191,-125.452,125.69810632,8.49699974,5573.0,nan,-0.178992,1.02790999
293167232,4,66.679718,-56.488444,2000.0,25.8,-26.6,37.05671329,9.70300007,5691.0,4.36172009,nan,1.09937
293268006,4,98.67101,-62.717265,2000.0,9.2639,-20.2763,22.29233467,10.99699974,6049.0,4.4437499,nan,1.05445004
293347563,4,99.127482,-64.113174,2000.0,0.83095,4.66165,4.73513026,11.20100021,5770.58984375,4.4247098,-0.030552,0.97970402
294054503,4,107.199464,-59.935894,2000.0,29.6638,29.8027,42.04928011,10.06200027,5842.0,4.48747015,nan,0.97023302
294205605,4,107.941445,-58.792023,2000.0,28.3,19.3,34.25463472,9.75699997,5675.0,4.36477995,nan,1.09331
294747930,4,70.659245,-71.277709,2000.0,13.2,32.06,34.67107728,10.24800014,5598.20996094,4.42288017,0.30385801,1.04109001
294870642,4,71.717325,-68.390669,2000.0,1.94881,18.4283,18.53105775,11.16399956,6024.0,4.45445013,nan,1.03699005
300089148,4,107.941715,-66.658997,2000.0,-27.7648,-7.95455,28.88181062,11.15100002,5796.72021484,4.55209017,-0.43839499,0.91184998
300164610,4,109.385805,-66.576843,2000.0,-54.29,-12.86,55.79232653,9.06400013,5661.0,4.36746979,nan,1.08801997
300242972,4,109.960071,-69.782112,2000.0,1.83942,-19.3098,19.39721222,10.3579998,5670.72021484,4.44478989,-0.0857141,1.01622999
300244561,4,109.957164,-67.492591,2000.0,-41.4209,67.3473,79.06547776,10.13599968,5998.87011719,4.31821012,-0.247931,1.09986997
300383677,4,111.280215,-69.692558,2000.0,-17.9065,30.4786,35.34950919,11.02700043,5815.97021484,4.4478302,0.26612899,1.03672004
300602277,4,113.342471,-71.408112,2000.0,10.124,-8.55079,13.25184461,11.30000019,5509.70019531,4.42819977,0.225326,1.01329005
300654454,4,114.432839,-70.156318,2000.0,-61.4222,101.011,118.21974782,10.93299961,5586.0,4.42327023,nan,1.01074004
300742290,4,115.105446,-66.295738,2000.0,-10.9,2.0,11.08196733,11.16399956,5616.85009766,4.48129988,-0.00497645,0.94291198
300971133,4,118.334075,-67.509438,2000.0,26.4522,1.37723,26.48802838,10.96199989,5845.0,4.50810003,nan,0.94785798
301021251,4,46.796875,-43.863888,2000.0,-89.86,-33.3,95.83167326,9.9289999,5600.0,4.37934017,nan,1.06506002
301021260,4,46.778636,-43.817318,2000.0,-2.54725,-58.3691,58.42465505,10.46500015,5843.0,4.46390009,nan,0.99705702
301083420,4,68.539283,-44.102161,2000.0,20.6556,32.2111,38.26498105,10.83100033,5541.0,4.39108992,nan,1.04281998
301084432,4,68.680243,-47.760307,2000.0,31.1136,-53.4772,61.86975856,10.07299995,5604.0,4.35453987,nan,1.09645998
301377285,4,52.836134,-5.064928,2000.0,-13.1361,-104.105,104.93049198,9.53899956,5914.0,4.4983201,nan,0.96831203
301407575,4,53.17753,-2.882691,2000.0,-14.7,16.0,21.72763218,10.06999969,5690.0,4.36190987,nan,1.09898996
301424661,4,53.502041,-5.438508,2000.0,33.0146,-51.1426,60.87305929,10.125,5878.0,4.38750982,nan,1.09417999
301483219,4,54.114239,-4.796263,2000.0,-6.53357,-13.4388,14.94285389,10.77099991,5650.0,4.51477003,nan,0.91703302
301555590,4,54.569019,-4.212687,2000.0,-18.5462,-32.8584,37.73110103,10.10200024,5859.0,4.42191982,nan,1.04879999
301558096,4,54.707246,-5.461127,2000.0,87.4684,-9.03672,87.93397129,10.43000031,5715.0,4.36436987,nan,1.09933996
302458213,4,33.783453,-15.981792,2000.0,60.1782,16.7073,62.45438038,10.36100006,5686.0,4.43466997,nan,1.01016998
302458918,4,33.955791,-15.892998,2000.0,-69.9137,-117.026,136.31951483,8.21899986,6062.0,4.41814995,nan,1.08852005
302459030,4,33.865587,-15.281377,2000.0,18.8256,-67.1431,69.73233893,10.50800037,5610.0,4.45395994,nan,0.97861999
302465470,4,34.284934,-14.086459,2000.0,43.49,-39.83,58.97295143,10.29699993,5631.0,4.37327003,nan,1.07672
302498322,4,34.433963,-17.120464,2000.0,-21.4835,4.74906,22.00214406,9.81200027,5821.0,4.47579002,nan,0.98051703
306470106,4,118.43767,-67.132851,2000.0,-30.4283,9.88982,31.99515558,11.06599998,5918.0,4.44645023,nan,1.02853
306775886,4,121.578519,-67.173119,2000.0,-10.2203,36.2136,37.62817239,10.50199986,6007.0,4.56327009,nan,0.91220403
306778534,4,121.314814,-70.287285,2000.0,-71.2424,79.0796,106.43806976,10.55900002,5746.0,4.45398998,nan,0.99549901
308226780,4,40.482699,-38.872841,2000.0,-58.3205,-138.902,150.64875149,7.74100018,5996.85009766,nan,nan,1.05983996
308751759,4,122.276434,-65.210617,2000.0,-7.83871,-38.3951,39.18710347,10.70100021,5565.0,4.38628006,nan,1.05189002
309617117,4,78.921037,-61.341759,2000.0,3.98277,3.17254,5.09190209,10.79800034,5758.0,4.46545982,nan,0.98396301
311185857,4,37.75512,-31.665151,2000.0,40.0092,-2.99753,40.12133187,10.39900017,6034.79980469,4.57999992,-0.12,0.984348
311237736,4,38.739359,-33.054272,2000.0,71.8181,2.02939,71.84676688,10.03999996,5539.60009766,4.0,-0.50999999,1.04688001
318785733,4,40.335256,5.050217,2000.0,0.746027,-11.5772,11.60121184,10.37899971,5507.0,4.39799023,nan,1.02993
318786223,4,40.401606,2.586242,2000.0,105.883,-49.3028,116.7988689,9.84399986,5563.0,4.44000006,-0.09,0.98512399
318886104,4,41.931659,5.123176,2000.0,-6.1,-6.1,8.62670273,9.81200027,5638.0,4.3719101,nan,1.07934999
318929054,4,42.207735,5.762806,2000.0,26.3294,-24.0928,35.68893829,10.28100014,5546.0,4.39007998,nan,1.04471004
318943390,4,42.50196,1.637947,2000.0,-5.4031,-21.6499,22.3139342,9.90200043,5619.0,4.37560987,nan,1.07219994
319258523,4,60.038599,-61.800121,2000.0,59.6208,-11.7774,60.77291291,10.27700043,5760.0,4.44082022,nan,1.01252997
319290885,4,53.611143,-11.966178,2000.0,106.837,5.05629,106.95658296,10.02600002,5940.0,4.49772978,nan,0.972893
321043312,4,43.696511,-37.22184,2000.0,-12.277,-3.74923,12.83672289,10.56700039,5664.0,4.36688995,nan,1.08914995
321052245,4,43.796798,-36.796556,2000.0,45.8183,-9.82913,46.86073422,10.36400032,5803.0,4.42156982,nan,1.04112995
321053569,4,43.931542,-38.992847,2000.0,26.3943,-25.1007,36.42395109,10.72099972,5648.0,4.36997986,nan,1.08310997
321067810,4,44.257291,-38.727143,2000.0,14.9383,-77.791,79.21232535,9.41800022,5600.0,4.38186979,nan,1.06195998
321087784,4,44.617481,-39.315526,2000.0,-209.732,-194.311,285.90956008,8.84399986,5727.0,4.42103004,nan,1.03148997
321102150,4,60.315138,-40.133564,2000.0,69.3495,75.1012,102.22300813,10.69999981,5941.0,4.55383015,nan,0.912184
322212838,4,28.404517,-0.193112,2000.0,-25.63,-53.55,59.36749447,10.1960001,5675.0,4.36477995,nan,1.09331
323343919,4,53.0568,-36.151382,2000.0,22.7087,74.0995,77.50110293,10.13500023,5833.0,4.38915014,nan,1.08515
325640472,4,36.713249,-17.161833,2000.0,-57.19,-43.72,71.98704397,8.72799969,5777.0,4.3913002,nan,1.07432997
325682504,4,36.971194,-13.316247,2000.0,74.5482,-1.78244,74.56950594,10.17099953,5615.0,4.37688017,nan,1.07010996
326211821,4,40.988515,-21.07647,2000.0,111.23,38.95,117.85251546,9.26799965,5523.0,4.39473009,nan,1.03600001
328350836,4,46.927804,1.205446,2000.0,201.096,-108.571,228.5328494,9.19900036,5900.0,4.48460007,nan,0.98164999
328466210,4,48.377657,3.501578,2000.0,109.607,-81.2137,136.41612631,10.04800034,5674.0,4.52343988,nan,0.910658
332707753,4,32.451714,-4.87868,2000.0,53.3054,47.0242,71.0826354,10.08199978,5609.0,4.47330999,nan,0.956936
332746279,4,33.194361,-2.3964,2000.0,369.6,-60.04,374.44487124,7.03700018,5725.37988281,4.40271997,0.10576,1.06650996
332746699,4,33.163208,-1.20115,2000.0,-3.97124,-27.9356,28.21645787,10.45499992,5569.60009766,4.26999998,0.23999999,1.02172005
332801841,4,33.414225,-0.434987,2000.0,-7.10198,-53.0547,53.5279302,10.68900013,5741.70019531,3.75999999,-0.33000001,0.95084798
343813659,4,49.903315,2.671837,2000.0,0.718438,-65.343,65.34694945,10.55900002,5714.0,4.53000021,-0.04,0.98009098
343813863,4,49.868855,1.419875,2000.0,-18.7925,-19.6951,27.22232577,10.79199982,5961.0,4.46999979,-0.23,0.96483201
343838306,4,50.355791,1.579961,2000.0,-30.0,-33.0,44.59820624,10.0880003,5752.0,4.46000004,-0.22,0.96620798
343838320,4,50.357192,1.497128,2000.0,35.4237,27.3783,44.77063583,9.27200031,5980.56005859,nan,-0.24114799,1.00451005
347020431,4,44.025807,2.18507,2000.0,62.32,-21.68,65.9833676,10.43799973,5577.0,4.38389015,nan,1.05640996
348844746,4,105.903564,-61.265244,2000.0,-29.1937,38.8924,48.63014392,10.57199955,5620.0,4.46249008,nan,0.97026902
349093181,4,107.715505,-63.122791,2000.0,nan,nan,nan,10.97599983,5543.0,4.39068985,nan,1.04358006
349095149,4,107.921021,-65.509018,2000.0,0.459584,38.4886,38.4913438,10.02400017,5802.0,4.44520998,nan,1.01303995
